the_geom,the_geom_webmercator,objectid,year,dc_key,code,date_,time,race,sex,age,wound,officer_involved,offender_injured,offender_deceased,location,latino,point_x,point_y,dist,inside,outside,fatal,lat,lng
0101000020E6100000A0E5F53713CA52C0F4149C6E97F64340,0101000020110F00000D82C38365EA5FC1727AE0AA78855241,339517,2015.0,201503003714,0411,2015-01-18,08:27:00,B,M,37,leg,N,N,N,1800 BLOCK S 7th St,0,-75.15742301,39.92649635,03,0,1,0,39.92649634,-75.15742301
0101000020E6100000226129DCFCC952C0FF1013BBD3024440,0101000020110F000079B750893FEA5FC1DFE6691608935241,339518,2015.0,201539005424,0411,2015-01-21,23:11:00,B,M,38,multi,N,N,N,4400 BLOCK N Gratz St,0,-75.15605835,40.02208651,39,0,1,0,40.02208651,-75.15605835
0101000020E6100000226129DCFCC952C0FF1013BBD3024440,0101000020110F000079B750893FEA5FC1DFE6691608935241,339519,2015.0,201539005422,0411,2015-01-21,23:11:00,B,M,28,multi,N,N,N,4400 BLOCK N Gratz St,0,-75.15605835,40.02208651,39,0,1,0,40.02208651,-75.15605835
,,339520,2015.0,201515006801,0411,2015-01-22,22:45:00,B,M,26,leg,N,N,N,4800 BLOCK Jackson St,0,,,15,0,1,0,,
0101000020E610000056A4DB7563CF52C0EBBCB64C40FC4340,0101000020110F00004994B2056CF35FC135C06FCBBD8B5241,339521,2015.0,201519007415,0411,2015-01-25,22:30:00,B,M,33,foot,N,N,N,6000 BLOCK Haverford Ave,0,-75.24044558,39.97071227,19,0,1,0,39.97071227,-75.24044558
,,339522,2015.0,201522007490,0411,2015-01-26,21:47:00,B,M,28,chest,N,N,N,33rd & Berks St,0,,,22,0,1,0,,
0101000020E610000046D24DE688CA52C0271D401A29034440,0101000020110F0000E5BE63682DEB5FC1972E2DC566935241,339523,2015.0,201539006735,0411,2015-01-26,23:00:00,B,M,28,arm,N,N,N,4800 BLOCK Keyser,0,-75.16460569,40.02469185,39,0,1,0,40.02469185,-75.16460569
0101000020E61000004FEACBD28ECD52C0B7977662BDFB4340,0101000020110F0000B6F7C6FE4FF05FC17D09C6B72C8B5241,339524,2015.0,201516003864,0411,2015-01-27,13:47:00,B,M,22,hand,N,N,N,800 BLOCK Lex St,0,-75.21184225,39.96671706,16,0,1,0,39.96671706,-75.21184225
0101000020E61000008E66FA5FCDC152C09AEF9E0B3C044440,0101000020110F00000454E32458DC5FC165BC43B997945241,339525,2015.0,201515008603,0411,2015-01-28,16:50:00,B,M,21,multi,N,N,N,4700 BLOCK Meridian St,0,-75.02816009,40.03308244,15,0,1,0,40.03308244,-75.02816009
0101000020E610000013DAEEF560CF52C08DD8A347BEFD4340,0101000020110F0000727BB8C667F35FC127A3E524658D5241,339526,2015.0,201519009846,0411,2015-02-01,22:15:00,B,M,23,chest,N,N,N,5900 BLOCK Lancaster Ave,0,-75.24029301,39.98236938,19,0,1,0,39.98236938,-75.24029301
0101000020E61000000230B7DEA3CD52C069324698E0FB4340,0101000020110F0000D12AB3BE73F05FC1214071BC538B5241,339527,2015.0,201516004420,0411,2015-01-31,13:45:00,B,M,22,foot,N,N,N,4500 BLOCK Parrish St,0,-75.21312683,39.96779159,16,0,1,0,39.96779159,-75.21312683
0101000020E61000009D1CD34D41C452C075E5B33C8F024440,0101000020110F00009AA8ADBE82E05FC1BDFF5C20BC925241,338278,2019.0,201915111662,0411,2019-10-28,23:46:00,B,M,35,multi,N,N,N,5700 BLOCK WALKER ST,0,-75.06648584,40.01999625,15,0,1,0,40.01999625,-75.06648584
,,338279,2019.0,201922097005,0411,2019-10-29,21:18:00,B,M,19,multi,N,N,N,24th & Huntingdon St,0,,,22,0,1,0,,
0101000020E61000000E3AF8F41EC752C05EA469B3DEFF4340,0101000020110F00001A079AED60E55FC14A1EE5A6C08F5241,338280,2019.0,201924106902,0411,2019-10-29,22:17:00,W,M,33,torso,N,N,N,3300 BLOCK Malta St,1,-75.11126446,39.99898379,24,0,1,0,39.99898379,-75.11126446
0101000020E6100000FE62744803CA52C02BC61239F1024440,0101000020110F0000A0FA4F724AEA5FC1D861BBCB28935241,338281,2019.0,201935098978,0411,2019-10-29,21:15:00,B,M,28,leg,N,N,N,4500 BLOCK N 19th St,0,-75.15645038,40.02298655,35,0,1,0,40.02298654,-75.15645038
0101000020E6100000E7A8C4F1D3CA52C08C11472679FF4340,0101000020110F00006CACFEE0ACEB5FC13CA26611508F5241,338282,2019.0,201939093289,0411,2019-10-29,11:23:00,B,M,24,back,N,N,N,2700 BLOCK N 23rd St,0,-75.16918606,39.99588469,39,0,1,0,39.99588469,-75.16918606
0101000020E6100000A3844F29A5CD52C0A7AA969522FC4340,0101000020110F00007AB23FF075F05FC184D837DD9C8B5241,338283,2019.0,201916053592,0411,2019-10-29,22:00:00,B,M,21,multi,N,N,N,4500 BLOCK Lancaster Ave,0,-75.21320565,39.96980543,16,0,1,0,39.96980543,-75.21320565
0101000020E610000090AF90FBCEC252C0B209F680F5034440,0101000020110F0000A13580B70DDE5FC1E5EE8B7A49945241,338284,2019.0,201915111977,0411,2019-10-29,20:57:00,B,M,24,back,N,N,N,7000 BLOCK Algard St,1,-75.04388322,40.03092968,15,0,1,0,40.03092968,-75.04388322
0101000020E61000005E22C59D9ECA52C0F8DC2A0449FC4340,0101000020110F00006FC2B34B52EB5FC1C2F25A74C78B5241,338285,2019.0,201909045831,0411,2019-10-30,20:38:00,B,M,32,leg,N,N,N,1700 BLOCK W Poplar St,0,-75.16593117,39.97097828,09,0,1,0,39.97097828,-75.16593117
0101000020E610000092C3712A23CA52C046D612D9A4FB4340,0101000020110F000001FA459A80EA5FC11C722287118B5241,338286,2019.0,201906056330,0411,2019-10-30,17:39:00,B,M,15,chest,N,N,N,600 BLOCK N 13th St,0,-75.15839635,39.96596826,06,0,1,0,39.96596826,-75.15839635
0101000020E610000032F66FA869C952C0D008FC02F6FE4340,0101000020110F00008BB0B77F45E95FC18680D1B0BE8E5241,338287,2019.0,201926047202,0411,2019-10-30,14:19:00,W,M,21,knee,N,N,N,2600 BLOCK N Hutchinson St,1,-75.14707385,39.99188268,26,0,1,0,39.99188268,-75.14707385
,,338288,2019.0,201935099294,0411,2019-10-30,21:39:00,B,F,22,leg,N,N,N,1600 BLOCK W Chelten Ave,0,,,35,0,1,0,,
,,338289,2019.0,201935099295,0411,2019-10-30,21:39:00,B,M,25,arm,N,N,N,1600 BLOCK W Chelten Ave,0,,,35,0,1,0,,
0101000020E6100000441B1DE34CCE52C0A66AB39875FB4340,0101000020110F000016996DD692F15FC117E1E92ADD8A5241,338290,2019.0,201916053796,0411,2019-10-31,00:41:00,B,M,26,multi,N,N,N,5100 BLOCK Haverford Ave,0,-75.22344282,39.96452626,16,0,1,0,39.96452626,-75.22344282
0101000020E6100000FCC5099F6FCB52C0471210D58CFE4340,0101000020110F00007CC4C84FB5EC5FC1BECAC2184A8E5241,338291,2019.0,201922098556,0411,2019-11-03,19:36:00,B,F,38,head,N,N,N,2100 BLOCK N 28th St,0,-75.17868782,39.98867286,22,0,1,0,39.98867286,-75.17868782
0101000020E61000005CCF081D11CF52C019FC3F7F88FB4340,0101000020110F0000D423CC25E0F25FC1AB6B911CF28A5241,338292,2019.0,201919098514,0411,2019-11-01,00:25:00,B,M,31,neck,N,N,N,200 BLOCK N Cecil St,0,-75.23541952,39.96510306,19,0,1,0,39.96510306,-75.23541952
0101000020E61000000C576A6A57C352C06AE74DA8D4074440,0101000020110F00003A424576F5DE5FC184AB851895985241,338293,2019.0,201907028418,0411,2019-11-01,02:17:00,W,M,23,hip,N,N,N,8000 BLOCK Busleton Ave,1,-75.05221043,40.06117729,07,0,1,0,40.06117729,-75.05221043
,,338294,2019.0,201915112949,0411,2019-11-01,07:03:00,B,M,19,thigh,N,N,N,4200 BLOCK Oakland St,0,,,15,0,1,0,,
0101000020E6100000A61621A775CA52C0BE23F81976FE4340,0101000020110F0000066816B70CEB5FC127A855E6308E5241,338295,2019.0,201922097945,0411,2019-11-01,22:05:00,B,M,24,head/multi,N,N,N,2200 BLOCK N Gratz St,0,-75.16343096,39.98797917,22,0,1,0,39.98797917,-75.16343096
0101000020E6100000488BD05BBECB52C026817AF14DFF4340,0101000020110F0000B7EE180E3BED5FC19F21572B208F5241,338296,2019.0,201922098010,0411,2019-11-02,02:30:00,B,M,19,shoulder,N,N,N,2500 BLOCK N Patton St,0,-75.18349357,39.99456614,22,0,1,0,39.99456614,-75.18349357
0101000020E610000096A122350ACA52C04FC67C699FFB4340,0101000020110F00001A8D633556EA5FC15CB713810B8B5241,338297,2020.0,202022022117,0411,2020-05-23,20:36:00,B,M,46,Multiple,N,N,N,600 BLOCK N 12TH ST,0,-75.15687302,39.96580237,22,0,1,0,39.96580237,-75.15687302
0101000020E610000014EAC81587C652C0E35E0D0E7E004440,0101000020110F000023D764F55EE45FC1D30B265471905241,338298,2020.0,202024038237,0411,2020-05-24,21:28:00,W,M,37,Leg,N,N,N,1300 BLOCK STEINBER ST,0,-75.10199494,40.00384689,24,0,1,0,40.00384689,-75.10199494
0101000020E6100000174E6FD236C952C0F5E5371209FF4340,0101000020110F0000D0E51F26EFE85FC136A0B8D1D38E5241,338299,2020.0,202026019886,0411,2020-05-24,22:25:00,B,M,27,Leg,N,N,N,700 BLOCK W LEHIGH AVE,0,-75.14397107,39.99246433,26,0,1,0,39.99246433,-75.14397107
0101000020E6100000C9B0692989C752C09AAF37D66AFF4340,0101000020110F0000958DE85315E65FC1CAD36033408F5241,338300,2020.0,202024038106,0411,2020-05-24,15:00:00,B,M,29,Shoulder,N,N,N,3100 BLOCK F ST,0,-75.11774669,39.9954479,24,0,1,0,39.9954479,-75.11774669
0101000020E61000006AB9B74BB0CE52C05CF399A292FB4340,0101000020110F00000F5D71B13BF25FC13DDE8658FD8A5241,338301,2020.0,202019035185,0411,2020-05-24,23:20:00,B,M,24,Back,N,N,N,300 BLOCK N SICKELS WAY,0,-75.22951024,39.96541245,19,0,1,0,39.96541245,-75.22951024
0101000020E6100000BD4FD9D9A5C752C0333BE6971C044440,0101000020110F0000670B2C0F46E65FC10C8D31D674945241,338302,2020.0,202035042329,0411,2020-05-24,20:07:00,B,F,21,Leg,N,N,N,5400 BLOCK ELLA ST,0,-75.11949774,40.0321226,35,0,1,0,40.0321226,-75.11949774
0101000020E61000006612379FA1C252C0DB4C09B148034440,0101000020110F0000AA76C1AAC0DD5FC1E7202ACE89935241,338303,2020.0,202015042261,0411,2020-05-25,19:00:00,W,F,18,Leg,N,N,N,6900 BLOCK HEGERMAN ST,0,-75.04111462,40.02565587,15,0,1,0,40.02565587,-75.04111462
0101000020E6100000424D04DC79CC52C011C5C3FF46FB4340,0101000020110F0000355F458B79EE5FC1035B8288A98A5241,338304,2020.0,202016020823,0411,2020-05-25,10:52:00,B,M,51,Multiple,N,N,N,3600 BLOCK BRANDYWINE ST,0,-75.19493771,39.96310422,16,0,1,0,39.96310422,-75.19493771
0101000020E6100000086E6AC187C852C0B87ACA413B004440,0101000020110F0000F96AE8C7C5E75FC19AF7984427905241,338713,2019.0,201925085635,0111,2019-10-21,23:27:00,B,M,37,abdomen,N,N,N,3300 BLOCK N Philip St,0,-75.13328586,40.00180838,25,0,1,1,40.00180838,-75.13328586
0101000020E610000066131E3CACCA52C0B965D185A2034440,0101000020110F0000D3369D6D69EB5FC1C24F6670ED935241,338714,2019.0,201939092274,0111,2019-10-25,15:16:00,B,M,20,multi,N,N,N,5000 BLOCK Greene St,0,-75.16676238,40.0283973,39,0,1,1,40.0283973,-75.16676238
0101000020E61000006EF5FF1EFAC152C0B3637EC921044440,0101000020110F0000F2236526A4DC5FC13CDCFC987A945241,338715,2019.0,201915111227,0111,2019-10-25,21:30:00,B,M,20,head,N,N,N,4700 BLOCK Shelmire Ave,0,-75.03089118,40.0322811,15,0,1,1,40.0322811,-75.03089118
0101000020E6100000DEF7B9EB76C952C01060AAFCDFFB4340,0101000020110F0000E92CF5065CE95FC1F6C70010538B5241,338716,2019.0,201926046936,0111,2019-10-29,00:30:00,B,M,21,multi,N,N,N,900 BLOCK N Marshall St,0,-75.14788335,39.96777304,26,0,1,1,39.96777304,-75.14788335
0101000020E610000090AF90FBCEC252C0B209F680F5034440,0101000020110F0000A13580B70DDE5FC1E5EE8B7A49945241,338717,2019.0,201915111977,0111,2019-10-29,20:57:00,W,M,23,head,N,N,N,7000 BLOCK Algard St,1,-75.04388322,40.03092968,15,0,1,1,40.03092968,-75.04388322
0101000020E61000004857239A84CE52C04140C6F552F94340,0101000020110F000044399C79F1F15FC1771779827F885241,338718,2019.0,201918100734,0111,2019-10-31,23:40:00,B,M,21,head/multi,N,N,N,5100 BLOCK Baltimore Ave,0,-75.22684339,39.94784424,18,0,1,1,39.94784424,-75.22684339
0101000020E6100000C2B246FBA7C952C0D644550218054440,0101000020110F000016E59D5CAFE95FC1029954B98B955241,338719,2019.0,201935099499,0111,2019-10-31,17:31:00,B,M,31,multi,N,N,N,5600 BLOCK Ogontz Ave,0,-75.15087778,40.0397952,35,0,1,1,40.0397952,-75.15087778
0101000020E610000023E8BB9DB5CE52C0A939922EAAFB4340,0101000020110F000040F2F6BA44F25FC175454970178B5241,338720,2019.0,201919099318,0111,2019-11-03,12:14:00,B,M,23,multi,N,N,N,5500 BLOCK Pearl St,0,-75.22983497,39.96613104,19,0,1,1,39.96613104,-75.22983497
0101000020E6100000FCC5099F6FCB52C0471210D58CFE4340,0101000020110F00007CC4C84FB5EC5FC1BECAC2184A8E5241,338721,2019.0,201922098556,0111,2019-11-03,19:36:00,B,M,30,chest,N,N,N,2100 BLOCK N 28th St,0,-75.17868782,39.98867286,22,0,1,1,39.98867286,-75.17868782
0101000020E61000006D940E396AC752C0CCC24B2E4EFF4340,0101000020110F0000BA0B63C6E0E55FC13D20C36E208F5241,338722,2019.0,201924108351,0111,2019-11-02,23:15:00,B,M,32,head/multi,N,N,N,3000 BLOCK Ruth St,0,-75.11585833,39.99457339,24,0,1,1,39.99457339,-75.11585833
0101000020E6100000CAD3C1139DCB52C0BACC1BED59F64340,0101000020110F0000B021EC8502ED5FC1D63B1B8D34855241,338723,2019.0,201901053599,0111,2019-11-01,11:57:00,B,M,33,torso,N,N,N,2100 BLOCK Jackson St,0,-75.18146223,39.92461933,01,0,1,1,39.92461933,-75.18146223
0101000020E6100000B3BEBB74D7CA52C05F181B80AEFF4340,0101000020110F00001846FAD7B2EB5FC15451DE368B8F5241,338724,2019.0,201939094393,0111,2019-11-02,15:07:00,B,M,30,chest,N,N,N,2800 BLOCK N Bonsall St,0,-75.16940039,39.99751283,39,0,1,1,39.99751283,-75.16940039
0101000020E6100000A553D305E7CB52C017FC4F6119064440,0101000020110F0000E4638C2080ED5FC151EDEA3FA9965241,338725,2019.0,201914101316,0111,2019-11-04,17:34:00,B,M,17,head,N,N,N,0 BLOCK W SHARPNACK ST,0,-75.18597551,40.04764954,14,0,1,1,40.04764954,-75.18597551
0101000020E61000002AE2D7BCE8C952C03DD36C9ACE074440,0101000020110F00008B60485B1DEA5FC1977BA8608E985241,338726,2018.0,201814033932,0300,2018-04-23,20:11:00,W,M,30,finger,N,N,N,2100 BLOCK Middleton St,1,-75.15483018,40.06099253,14,0,1,0,40.06099253,-75.15483018
0101000020E61000004B212D21E1CA52C025BEC92544FE4340,0101000020110F0000E4117746C3EB5FC1517EF386F98D5241,338727,2018.0,201822032290,0300,2018-04-28,20:30:00,B,M,31,leg,N,N,N,2200 BLOCK Diamond St,0,-75.16999082,39.9864547,22,0,1,0,39.9864547,-75.16999082
0101000020E6100000656AF91E01CB52C0A5021F6A78FD4340,0101000020110F0000E33FA99DF9EB5FC1C1DCF4B4178D5241,338728,2018.0,201822033413,0300,2018-05-02,20:12:00,B,M,27,multi,N,N,N,2200 BLOCK RIDGE AVE,0,-75.17194342,39.98023726,22,1,0,0,39.98023726,-75.17194342
0101000020E6100000C43BA7F6B5CE52C02BEDDCCD36FA4340,0101000020110F00004EBF005245F25FC1C4F3C6EF7B895241,338729,2018.0,201818027296,0300,2018-05-05,13:36:00,W,M,50,hip,N,N,N,300 BLOCK S 54th St,0,-75.22985617,39.95479749,18,0,1,0,39.95479749,-75.22985617
0101000020E61000005B57B36B0ECA52C0132209905B064440,0101000020110F000025C6705D5DEA5FC1BB166DADF2965241,338730,2018.0,201835037632,0300,2018-05-06,21:00:00,W,M,49,stomach,N,N,N,6200 BLOCK N Beechwood St,0,-75.15713017,40.04966927,35,0,1,0,40.04966927,-75.15713017
0101000020E6100000162F79B043CF52C01AFDE4FF40FA4340,0101000020110F0000014C530E36F35FC1623F913B87895241,338731,2018.0,201818028502,0300,2018-05-10,03:40:00,B,M,43,leg,N,N,N,5800 BLOCK Pine St,0,-75.23850643,39.95510863,18,0,1,0,39.95510863,-75.23850643
0101000020E6100000D0434C0D9DC952C06CB8E1DAFDFF4340,0101000020110F0000721AF8CB9CE95FC1742A1731E38F5241,338732,2018.0,201825035699,0300,2018-05-10,21:30:00,B,M,48,chest,N,N,N,3100 BLOCK Camac St,0,-75.15021069,39.99993454,25,0,1,0,39.99993454,-75.15021069
0101000020E61000006D154879BBC752C01C6F7E05E1FF4340,0101000020110F00005359A9C96AE65FC11C7E8839C38F5241,338733,2018.0,201825036581,0300,2018-05-14,02:19:00,B,M,42,hip,N,N,N,500 BLOCK E Westmorland St,0,-75.12081749,39.99905461,25,0,1,0,39.99905461,-75.12081749
0101000020E61000003FBE29515BC952C06EE1F57034F74340,0101000020110F0000E24FB0232DE95FC1D1C2568F26865241,338734,2018.0,201803027099,0300,2018-05-15,20:10:00,B,M,51,knee,N,N,N,1200 BLOCK S Front St,0,-75.14619855,39.93128788,03,0,1,0,39.93128788,-75.14619855
0101000020E6100000ED6A2C409FC752C0D3CAB54FE4FD4340,0101000020110F000001A216D93AE65FC18B9F6A4C8F8D5241,338735,2018.0,201824043569,0300,2018-05-27,07:54:00,W,M,48,thigh,N,N,N,2700 BLOCK Tulip St,1,-75.11909489,39.98353001,24,0,1,0,39.98353001,-75.11909489
0101000020E61000000DB8F8256CC452C08D10370ABD054440,0101000020110F0000CCF82D85CBE05FC1574BE3CD42965241,338736,2018.0,201802027944,0300,2018-05-29,22:55:00,W,M,34,abdomen,N,N,N,6900 BLOCK Large St,0,-75.06910086,40.04483154,02,0,1,0,40.04483154,-75.06910085
0101000020E6100000F388FAF27CCE52C0AFF3EB5E59FA4340,0101000020110F0000A8E6C779E4F15FC1C32F2A3CA2895241,338737,2018.0,201818033210,0300,2018-05-29,11:20:00,B,M,35,leg,N,N,N,5200 BLOCK Locust St,0,-75.22637629,39.95585238,18,0,1,0,39.95585238,-75.22637629
0101000020E6100000870A1F5BE0C652C06E3E858EE3014440,0101000020110F0000BFE51598F6E45FC1424F25BDFD915241,338738,2018.0,201824051182,0300,2018-06-17,22:17:00,W,M,20,chest,N,N,N,4400 BLOCK I Street,0,-75.1074436,40.01475698,24,0,1,0,40.01475698,-75.1074436
0101000020E6100000506B1EB0C0C952C03728AB3388014440,0101000020110F0000539DFF53D9E95FC12404786F98915241,339136,2015.0,201539090659,0411,2015-11-10,15:16:00,B,M,22,leg,N,N,N,3800 BLOCK N 15th St,0,-75.15238574,40.01196905,39,0,1,0,40.01196905,-75.15238574
0101000020E6100000EC5CE6AE04C952C087AE7E4B84034440,0101000020110F00005A49ADFB99E85FC139918AE9CB935241,339137,2015.0,201535098848,0411,2015-11-11,09:28:00,B,M,28,leg,N,N,N,4900 BLOCK N Warnock St,0,-75.14091084,40.02747482,35,0,1,0,40.02747482,-75.14091084
0101000020E6100000B759619F65CE52C0D2DF4BE141FA4340,0101000020110F00001C8C6BDABCF15FC14A724D3588895241,339138,2015.0,201518076219,0411,2015-11-10,00:38:00,B,M,29,hand,N,N,N,5100 BLOCK Irving St,0,-75.22495255,39.9551355,18,0,1,0,39.9551355,-75.22495255
0101000020E6100000A39BF5106ACF52C024564E94E7F64340,0101000020110F0000521A343E77F35FC1A24E756ED1855241,339139,2015.0,201512089465,0411,2015-11-11,19:45:00,B,M,26,back,N,N,N,1800 BLOCK S 65th St,0,-75.24084877,39.92894224,12,0,1,0,39.92894224,-75.24084877
0101000020E610000071BB86CF8CC952C010C6153855074440,0101000020110F0000BF5F933581E95FC1911A30AF07985241,339140,2015.0,201535099203,0411,2015-11-12,14:25:00,B,M,30,back,N,N,N,6700 BLOCK Ogontz Ave,0,-75.1492194,40.05728818,35,0,1,0,40.05728818,-75.1492194
0101000020E6100000654138D1F4CE52C0A8E2C62DE6F84340,0101000020110F0000C9037315B0F25FC10B542D0007885241,339141,2015.0,201512089745,0411,2015-11-12,21:48:00,B,M,25,shoulder,N,N,N,1100 BLOCK S 56th St,0,-75.23369246,39.9445245,12,0,1,0,39.9445245,-75.23369246
0101000020E61000002BADF9D089CA52C0323E8A42E4FB4340,0101000020110F00007FA100F72EEB5FC1D62F31CC578B5241,339142,2015.0,201509048580,0411,2015-11-15,02:35:00,B,M,24,multi,N,N,N,1600 BLOCK Swain St,0,-75.16466164,39.96790344,09,0,1,0,39.96790344,-75.16466164
0101000020E61000004091BCAD13CE52C0FD745503C1F64340,0101000020110F00002D07C8A931F15FC1C19FEDB7A6855241,339143,2015.0,201512090064,0411,2015-11-14,00:33:00,B,M,21,multi,N,N,N,2500 BLOCK S Wanamaker St,0,-75.21995109,39.9277653,12,0,1,0,39.92776529,-75.21995109
0101000020E61000004EA9E02A2ECA52C09487855A53064440,0101000020110F0000E6BE444A93EA5FC1B029D291E9965241,339144,2015.0,201514093638,0411,2015-11-15,19:40:00,B,M,33,leg,N,N,N,1100 BLOCK Woodlawn St,0,-75.15906784,40.04941875,14,0,1,0,40.04941875,-75.15906784
0101000020E6100000A7BDF35167C952C03887088B4CFE4340,0101000020110F0000A050218741E95FC1467B50D5028E5241,339145,2020.0,202026007550,0111,2020-02-21,19:25:00,B,F,39,chest,N,N,N,800 BLOCK W Dauphin St,0,-75.14693116,39.98671091,26,0,1,1,39.98671091,-75.14693116
0101000020E61000009360A2286DCE52C010F9BA4E9BFA4340,0101000020110F000037C273A7C9F15FC13C22B54AEB895241,339146,2020.0,202018016506,0111,2020-02-24,17:23:00,B,M,39,Multiple,N,N,N,100 BLOCK S 52nd St,0,-75.22541252,39.95786461,18,0,1,1,39.95786461,-75.22541252
0101000020E6100000319497258FCB52C0344BE1C56BFD4340,0101000020110F000023A66EDCEAEC5FC191270AB2098D5241,339147,2020.0,202022015716,0111,2020-02-26,18:58:00,B,M,18,multi,N,N,N,1500 BLOCK N 28th St,0,-75.18061199,39.97985147,22,0,1,1,39.97985147,-75.18061199
0101000020E610000001B8612D61CA52C04A9C4FFC9C034440,0101000020110F00003BAD73EFE9EA5FC11C922E4CE7935241,339148,2020.0,202039014658,0111,2020-02-27,00:28:00,B,M,23,multi,N,N,N,0 BLOCK W Logan St,0,-75.16218123,40.02822833,39,0,1,1,40.02822832,-75.16218123
0101000020E610000068FA993841C752C0710BD0958CFF4340,0101000020110F00001ADD19219BE55FC1FDF7619D658F5241,339149,2020.0,202024016549,0111,2020-02-29,19:30:00,B,M,23,head,N,N,N,1800 BLOCK E ALLEGHENY AV,0,-75.11335578,39.99647782,24,0,1,1,39.99647782,-75.11335578
0101000020E61000009FD623C320C752C0A855F487E6FE4340,0101000020110F0000FDFFA4FE63E55FC1E8C69C87AD8E5241,339150,2020.0,202024016272,0111,2020-02-28,14:31:00,B,M,26,Head,N,N,N,2000 BLOCK E Clementine St,0,-75.11137465,39.99141025,24,0,1,1,39.99141025,-75.11137465
0101000020E61000009FD623C320C752C0A855F487E6FE4340,0101000020110F0000FDFFA4FE63E55FC1E8C69C87AD8E5241,339151,2020.0,202024016276,0111,2020-02-28,19:31:00,B,M,31,head/multi,N,N,N,2000 BLOCK E CLEMENTINE ST,0,-75.11137465,39.99141025,24,1,0,1,39.99141025,-75.11137465
0101000020E610000092C8E30E80CA52C04AC97A8392FD4340,0101000020110F000085B9C0631EEB5FC1B33A5DA2348D5241,339152,2020.0,202022016840,0111,2020-03-02,04:36:00,B,M,25,head,N,N,N,1800 BLOCK W MONTGOMERY AV,0,-75.16406605,39.98103375,22,0,1,1,39.98103374,-75.16406605
,,339153,2020.0,202016009796,0111,2020-03-02,17:20:00,B,M,19,multi,N,N,N,3900 BLOCK OLIVE ST,0,,,16,0,1,1,,
0101000020E61000005AFC5C2378C752C082C8E0306AFF4340,0101000020110F00001F945269F8E55FC12DDA147C3F8F5241,339154,2020.0,202024017374,0111,2020-03-03,20:05:00,B,M,34,multi,N,N,N,3100 BLOCK Custer St,0,-75.11670765,39.99542819,24,0,1,1,39.99542819,-75.11670765
0101000020E61000002A460A23C5CA52C08532E06EC1FE4340,0101000020110F000007CE0FBA93EB5FC191A5C667848E5241,339155,2020.0,202022017499,0111,2020-03-04,14:56:00,B,M,44,Multiple,N,N,N,2300 BLOCK N BEECHWOOD ST,0,-75.16828228,39.99027811,22,1,0,1,39.99027811,-75.16828228
0101000020E61000006970193F66CB52C0CE1A9BA161F84340,0101000020110F0000B1263F63A5EC5FC18D74CB2B74875241,339156,2020.0,202017007878,0111,2020-03-05,13:26:00,B,M,21,head/multi,N,N,N,2100 BLOCK CARPENTER ST,0,-75.17811563,39.94047947,17,0,1,1,39.94047947,-75.17811563
0101000020E6100000B7E2EA19A5CB52C047BC0A636AFE4340,0101000020110F0000A5D91E2710ED5FC123B711EA238E5241,339157,2020.0,202022018856,0111,2020-03-09,22:05:00,B,M,30,multi,N,N,N,2900 BLOCK Ridge Ave,0,-75.18195198,39.98762167,22,0,1,1,39.98762167,-75.18195198
0101000020E6100000D88B781D37C952C0B3303CDD16054440,0101000020110F000017BA94A5EFE85FC1073430748A955241,339158,2020.0,202035021874,0111,2020-03-10,08:48:00,B,M,51,head,N,N,N,1300 BLOCK W Chew Ave,0,-75.14398896,40.03976026,35,0,1,1,40.03976026,-75.14398896
0101000020E61000003D09322338CF52C03BBB845C8CFC4340,0101000020110F0000AE5B176F22F35FC1CB019B16128C5241,339159,2020.0,202019020441,0111,2020-03-11,17:41:00,B,M,36,stomach,N,N,N,5800 BLOCK Master St,0,-75.23780136,39.97303349,19,0,1,1,39.97303349,-75.23780136
0101000020E61000005F620BC506CD52C02DF3D224E3FB4340,0101000020110F0000593EF0E468EF5FC10195928F568B5241,339160,2020.0,202016011155,0111,2020-03-11,09:55:00,B,M,33,Multiple/Hea,N,N,N,4000 BLOCK Reno St,0,-75.20353819,39.96786938,16,0,1,1,39.96786938,-75.20353819
0101000020E6100000F00DAE4EC8CA52C047D7B759DDFC4340,0101000020110F00009CABB61C99EB5FC1BCCB7DD86B8C5241,339161,2020.0,202022019691,0111,2020-03-13,00:44:00,B,M,25,multi,N,N,N,2000 BLOCK Ridge Ave,0,-75.16847579,39.97550508,22,0,1,1,39.97550508,-75.16847579
0101000020E6100000879413ABCECE52C08EA29CA282F74340,0101000020110F0000C314AC486FF25FC10538A82A7D865241,339528,2015.0,201512007367,0411,2015-01-31,00:17:00,B,M,25,multi,N,N,N,5900 BLOCK Chester Ave,0,-75.23136403,39.93367417,12,0,1,0,39.93367417,-75.23136403
0101000020E61000008019A5AEA9CA52C03072C3AD0A004440,0101000020110F0000DA0DA01765EB5FC13FA3C568F18F5241,339529,2015.0,201539007546,0411,2015-01-30,01:50:00,B,F,27,leg,N,N,N,3000 BLOCK N 22nd St,0,-75.16660658,40.00032589,39,0,1,0,40.00032589,-75.16660658
0101000020E6100000FED6EB69C9CE52C05AC235D22DFB4340,0101000020110F0000DF68CA5B66F25FC1E7CE54A28D8A5241,339530,2015.0,201519075019,0411,2015-07-28,16:30:00,B,M,21,multi,N,N,N,5500 BLOCK Arch St,0,-75.23104332,39.96233585,19,0,1,0,39.96233585,-75.23104332
